,שם המנפיק/שם נייר ערך ,"מספר ני""ע",זירת מסחר,ספק מידע,מספר מנפיק,ענף מסחר,דירוג,שם מדרג,תאריך רכישה,"מח""מ",סוג מטבע,שיעור ריבית,תשואה לפידיון,ערך נקוב,שער,שווי שוק,שעור מערך נקוב מונפק,שעור מנכסי אפיק ההשקעה,שעור מסך נכסי השקעה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,תאריך,שנים,,אחוזים,אחוזים,,אגורות,אלפי ₪,אחוזים,אחוזים,אחוזים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרטנר אגח ה- חברת פרטנר תקשורת בע""מ",1118843,TASE,אחר,2095,תקשורת ומדיה,A+,מעלות,25/04/10,0.73,שקל חדש,5.50,0.94,"2,610,906.00",104.78,"2,735.71",2.15,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קרסו מוטורס אגח ב ( חסום)- קרסו מוטורס בע""מ",1139591,TASE,אחר,1585,מסחר,A1,מידרוג,22/01/17,3.53,שקל חדש,2.40,2.25,"6,739,832.40",100.61,"6,781.21",2.68,0.46,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שופרסל אגח ה- שופר-סל בע""מ",7770209,TASE,אחר,777,מסחר,A+,מעלות,08/10/13,5.61,שקל חדש,5.09,0.03,"7,097,177.00",114.95,"8,158.20",0.86,0.56,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שפיר הנדסה  אג""ח א- שפיר הנדסה ותעשיה בע""מ",1136134,TASE,אחר,1633,מתכת ומוצרי בניה,A+,מעלות,05/08/15,4.18,שקל חדש,3.35,2.39,"7,565,182.30",104.05,"7,871.57",1.22,0.54,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אפריקה ישראל ג- אפריקה ישראל מגורים בע""מ",1135698,TASE,אחר,1338,"נדל""ן ובינוי",A2,מידרוג,26/05/15,3.64,שקל חדש,3.90,0.03,"1,476,629.65",104.27,"1,539.68",0.61,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גירון אגח ה- גירון פיתוח ובניה בע""מ",1133784,TASE,אחר,1130,"נדל""ן ובינוי",A2,מידרוג,24/11/14,5.20,שקל חדש,3.50,2.60,"3,281,978.00",106.05,"3,480.54",2.98,0.24,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קב   אגח לא- קבוצת דלק בע""מ",1134790,TASE,אחר,1095,השקעות ואחזקות,A,מעלות,22/02/15,5.39,שקל חדש,4.30,0.04,"28,378,544.00",102.79,"29,170.31",0.87,2.00,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קב אגח טו- קבוצת דלק בע""מ",1115070,TASE,אחר,1095,השקעות ואחזקות,A2,מידרוג,04/11/09,0.52,שקל חדש,8.50,0.87,"1,062,567.00",108.01,"1,147.68",0.39,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קבוצה  לג- קבוצת דלק בע""מ",1138882,TASE,אחר,1095,השקעות ואחזקות,A,מעלות,31/07/16,4.48,שקל חדש,2.80,2.80,"13,355,767.00",100.70,"13,449.26",1.90,0.92,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דלק קבוצה אגח לב- קבוצת דלק בע""מ",1138874,TASE,אחר,1095,השקעות ואחזקות,A,מעלות,03/08/16,2.23,שקל חדש,1.72,1.91,"12,662,238.00",100.00,"12,662.24",3.08,0.87,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דמרי אגח ה- י.ח.דמרי בניה ופיתוח בע""מ",1134261,TASE,אחר,1193,"נדל""ן ובינוי",A2,מידרוג,28/01/15,2.01,שקל חדש,3.50,2.22,"2,365,743.00",103.51,"2,448.78",1.45,0.17,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"לוינשטיין הנדסה אגח ג- משולם לוינשטין הנדסה וקבלנות בע""מ",5730080,TASE,אחר,573,"נדל""ן ובינוי",A,מעלות,21/09/14,3.15,שקל חדש,3.80,2.34,"310,000.00",104.65,324.42,0.11,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מגה אור אגח ה- מגה אור החזקות בע""מ",1132687,TASE,אחר,1450,"נדל""ן ובינוי",A,מעלות,25/06/14,4.67,שקל חדש,3.70,2.39,"5,055,521.26",107.21,"5,420.02",2.03,0.37,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שנפ       אגח ב- מפעלי ע. שנפ ושות' בע""מ",1140086,TASE,אחר,1427,חשמל,A2,מידרוג,27/02/17,4.07,שקל חדש,2.25,2.28,"4,978,261.00",100.21,"4,988.72",5.96,0.34,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אורון אגח א- קבוצת אורון אחזקות והשקעות בע""מ",1135714,TASE,אחר,1644,"נדל""ן ובינוי",A-,מעלות,28/05/15,2.15,שקל חדש,3.95,2.26,"3,688,641.00",104.55,"3,856.47",5.27,0.26,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אלומיי קפיטל אגח ב- אלומיי קפיטל בע""מ",1140326,TASE,אחר,2101,קלינטק,A-,מעלות,14/03/17,4.54,שקל חדש,3.44,3.41,"2,174,000.00",100.45,"2,183.78",1.76,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,אפקון אגח ג חסום,5780093,TASE,אחר,578,חשמל,A3,מידרוג,01/03/17,1.68,שקל חדש,5.70,1.21,"2,963,000.00",107.87,"3,196.28",0.00,0.22,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ויקטורי אגח א- ויקטורי רשת סופרמרקטים בע""מ",1136126,TASE,אחר,1583,מסחר,A3,מידרוג,03/08/15,3.21,שקל חדש,3.50,2.49,"1,264,970.87",103.60,"1,310.51",1.20,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פריון נטוורק אגח יב- פריון נטוורק בע""מ לשעבר אינקרדימייל",1133537,TASE,אחר,2240,תוכנה ואינטרנט,A-,מעלות,29/09/14,1.91,שקל חדש,5.00,4.26,"775,149.75",101.50,786.78,0.90,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזן אגח ד- בתי זקוק לנפט בע""מ",2590362,TASE,אחר,259,חיפושי נפט וגז,BBB+,מעלות,24/11/14,2.75,שקל חדש,6.00,2.45,"4,158,507.20",111.60,"4,640.89",0.68,0.32,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזן אגח ה- בתי זקוק לנפט בע""מ",2590388,TASE,אחר,259,חיפושי נפט וגז,BBB+,מעלות,03/06/15,4.80,שקל חדש,5.90,0.03,"14,328,183.00",114.39,"16,390.01",2.01,1.12,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בית הזהב אגח ב- בית-הזהב בע""מ",2350072,TASE,אחר,235,"נדל""ן ובינוי",BBB+,מעלות,29/12/16,4.37,שקל חדש,5.05,3.14,"1,282,044.00",109.44,"1,403.07",1.99,0.10,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בית הזהב אגח ג- בית-הזהב בע""מ",2350080,TASE,אחר,235,"נדל""ן ובינוי",BBB+,מעלות,26/06/16,5.07,שקל חדש,3.55,3.29,"6,458,390.00",102.98,"6,650.85",7.07,0.46,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"צמח המרמן אגח ב- צ.מ.ח המרמן בע""מ",1119031,TASE,אחר,1442,"נדל""ן ובינוי",Baa1,מידרוג,29/12/10,0.16,שקל חדש,9.21,2.34,"64,562.00",101.50,65.53,0.36,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,צרפתי אגח ח חסום,4250189,TASE,אחר,425,"נדל""ן ובינוי",BBB+,מעלות,16/02/17,2.67,שקל חדש,3.95,2.82,"4,146,000.00",101.07,"4,190.20",0.00,0.29,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבד אגח ב- רבד בע""מ",5260088,TASE,אחר,526,"נדל""ן ובינוי",Baa1,מידרוג,17/06/15,3.22,שקל חדש,5.55,3.55,"1,276,828.32",106.57,"1,360.72",1.39,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבד אגח ג- רבד בע""מ",5260096,TASE,אחר,526,"נדל""ן ובינוי",Baa1,מידרוג,02/11/15,4.67,שקל חדש,5.75,4.12,"4,074,389.40",108.40,"4,416.64",5.19,0.30,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רגנסי אגח א'- מלון רג'נסי ירושלים בע""מ",5510029,TASE,אחר,551,"נדל""ן ובינוי",BBB+,מעלות,31/12/13,1.65,שקל חדש,6.50,3.44,"221,969.90",106.91,237.31,0.44,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אאורה אגח ח- אאורה השקעות בע""מ",3730355,TASE,אחר,373,"נדל""ן ובינוי",BBB,מעלות,26/06/14,1.27,שקל חדש,6.00,1.79,"911,604.24",105.40,960.83,1.09,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"*פולאר תקש אגח ג- פולאר תקשורת בע""מ",1139278,TASE,אחר,1087,השקעות ואחזקות,0,לא מדורג,27/09/16,4.61,שקל חדש,5.49,4.23,"6,001,043.00",109.00,"6,541.14",4.45,0.45,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,אורבנקורפ אגח א,1137041,TASE,אחר,1656,"נדל""ן ובינוי",0,לא מדורג,30/11/16,1.56,שקל חדש,8.15,0.01,"2,927,454.00",63.00,"1,844.30",0.00,0.13,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"איאסאראר אגח יח- אי אס אר אר קפיטל בע""מ לשעבר יורוקום",3650140,TASE,אחר,365,"נדל""ן ובינוי",0,לא מדורג,26/03/17,4.32,שקל חדש,4.80,4.81,"2,428,000.00",100.31,"2,435.53",2.24,0.17,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"איתמר אגח יב- איתמר מדיקל בע""מ",1127919,TASE,אחר,1411,מכשור רפואי,0,לא מדורג,06/03/13,0.89,שקל חדש,8.65,4.27,"1,329,119.00",104.70,"1,391.59",3.49,0.10,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ארקו אגח ג- ארקו החזקות בע""מ",3100245,TASE,אחר,310,חיפושי נפט וגז,0,לא מדורג,27/06/16,4.24,שקל חדש,4.85,3.81,"5,749,345.00",105.81,"6,083.38",3.32,0.42,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ארקו אגח ג' חסום- ארקו החזקות בע""מ",3100245,TASE,אחר,310,חיפושי נפט וגז,0,לא מדורג,26/02/17,4.24,שקל חדש,4.85,3.81,"1,483,000.00",104.45,"1,548.92",1.07,0.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ב. יאיר סד' 11- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1128776,TASE,אחר,1289,"נדל""ן ובינוי",0,לא מדורג,17/06/13,0.16,שקל חדש,7.50,2.15,"184,894.24",103.40,191.18,1.11,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ב.יאיר   אגח 14- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1138817,TASE,אחר,1289,"נדל""ן ובינוי",0,לא מדורג,24/07/16,0.35,שקל חדש,2.90,1.15,"1,778,414.00",102.65,"1,825.54",3.56,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בוני תיכון אגח ט- בוני התיכון הנדסה אזרחית ותשתיות בע""מ",5310123,TASE,אחר,531,"נדל""ן ובינוי",0,לא מדורג,21/04/16,0.84,שקל חדש,5.30,0.86,"2,571,371.55",103.77,"2,668.31",6.58,0.18,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חלל תקש אגח ו- חלל-תקשורת בע""מ",1135151,TASE,אחר,1132,תקשורת ומדיה,0,לא מדורג,04/09/16,3.87,שקל חדש,4.00,3.14,"1,079,916.00",107.00,"1,155.51",0.55,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"חנן מור אגח ה- קבוצת חנן מור אחזקות בע""מ",1129535,TASE,אחר,1331,"נדל""ן ובינוי",0,לא מדורג,06/01/15,1.17,שקל חדש,7.60,2.07,"998,932.88",108.49,"1,083.74",1.59,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מירלנד אגח ז- מירלנד דיוולופמנט קורפריישן פיי אל סי,1139559,TASE,אחר,1502,"נדל""ן ובינוי",0,לא מדורג,21/12/16,5.52,שקל חדש,1.00,0.07,"941,490.07",71.24,670.72,0.55,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מליבו אגח ג- מליבו אינווסט.,1139302,TASE,אחר,1378,"נדל""ן ובינוי",0,לא מדורג,05/10/16,3.21,שקל חדש,6.15,5.27,"3,055,118.00",103.01,"3,147.08",4.28,0.22,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נפטא אגח ז- נפטא חברה ישראלית לנפט בע""מ",6430136,TASE,אחר,643,חיפושי נפט וגז,0,לא מדורג,17/12/12,0.66,שקל חדש,5.70,0.87,"5,110,487.00",105.10,"5,371.12",5.02,0.37,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נתנאל גרופ אג 3- נתנאל גרופ בע""מ",4210118,TASE,אחר,421,"נדל""ן ובינוי",0,לא מדורג,25/06/14,1.59,שקל חדש,6.00,-0.28,"1,983,941.00",112.00,"2,222.01",3.95,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נתנאל גרופ אגח ד- נתנאל גרופ בע""מ",4210092,TASE,אחר,421,"נדל""ן ובינוי",0,לא מדורג,16/07/14,1.48,שקל חדש,7.90,1.28,"465,157.60",110.00,511.67,1.16,0.04,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פטרוכימיים אגח ג'- מפעלים פטרוכימיים בישראל בע""מ",7560055,TASE,אחר,756,חיפושי נפט וגז,0,לא מדורג,12/08/11,5.85,שקל חדש,6.70,0.19,"140,382.00",59.22,83.13,0.13,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי אגח ז- פרשקובסקי השקעות ובניין בע""מ",1135581,TASE,אחר,1330,"נדל""ן ובינוי",0,לא מדורג,07/05/15,1.68,שקל חדש,4.95,1.84,"1,650,000.00",106.59,"1,758.74",2.89,0.12,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי אגח ח- פרשקובסקי השקעות ובניין בע""מ",1138296,TASE,אחר,1330,"נדל""ן ובינוי",0,לא מדורג,19/04/16,1.34,שקל חדש,3.40,2.33,"5,563,850.00",102.32,"5,692.93",8.83,0.39,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי אגח ט- פרשקובסקי השקעות ובניין בע""מ",1138890,TASE,אחר,1330,"נדל""ן ובינוי",0,לא מדורג,03/08/16,1.17,שקל חדש,2.80,1.68,"2,280,485.00",101.57,"2,316.29",2.26,0.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ צמודות למט""ח",,,,,,,,,4.10,,,1.65,"27,366,205.80",,"28,339.23",,1.94,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,אבנר אגח א- אבנר חיפושי נפט וגז - שותפות מוגבלת,2680130,TASE,אחר,268,חיפושי נפט וגז,A1,מידרוג,28/12/16,4.29,שקל חדש,4.50,3.61,"4,813,626.00",99.96,"4,811.70",0.63,0.33,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,דלק קידוחים אגח א- דלק קידוחים - שותפות מוגבלת,4750089,TASE,אחר,475,חיפושי נפט וגז,A1,מידרוג,28/12/16,4.29,שקל חדש,4.50,3.73,"5,021,266.00",99.47,"4,994.65",0.65,0.34,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בזן אגח ו- בתי זקוק לנפט בע""מ",2590396,TASE,אחר,259,חיפושי נפט וגז,BBB+,מעלות,03/06/15,4.37,שקל חדש,6.70,0.04,"15,382,057.00",105.10,"16,166.54",1.28,1.11,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אורביט אגח ו להמרה- אורביט-אלחוט טכנולוגיות בע""מ",2650125,TASE,אחר,265,ביטחוניות,0,לא מדורג,17/04/14,1.44,שקל חדש,6.25,4.20,"2,149,256.80",110.10,"2,366.33",6.25,0.16,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ אחר",,,,,,,,,0.00,,,0.00,0.00,,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,,,,0,0,,,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ בחו""ל",,,,,,,,,4.30,,,2.67,"29,062,700.00",,"107,628.09",,7.37,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות ישראליות בחו""ל",,,,,,,,,5.13,,,1.09,"15,214,000.00",,"55,664.82",,3.81,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"TEVA 0 1/2 07/28/22- טבע תעשיות פרמצבטיות בע""מ",CH0333827498,אחר,בלומברג,629,Pharmaceuticals & Biotechnology,Baa2,Moodys,24/07/16,5.26,פרנק שווצרי,0.50,0.41,"5,654,000.00",100.83,"20,681.80",1.62,1.42,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"TEVA 1 28/07/25- טבע תעשיות פרמצבטיות בע""מ",CH0333827506,אחר,בלומברג,629,Pharmaceuticals & Biotechnology,Baa2,Moodys,24/07/16,7.99,פרנק שווצרי,1.00,0.97,"5,654,000.00",100.90,"20,697.01","1,615.43",1.42,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Israel Elec Float  2018- חברת החשמל לישראל בע""מ",XS0335444724,NYSE,בלומברג,600,Energy,BBB-,S&P,09/11/16,0.80,דולר אמריקאי,2.65,2.25,"3,906,000.00",101.17,"14,286.00",1.56,0.98,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות זרות בחו""ל",,,,,,,,,3.42,,,4.37,"13,848,700.00",,"51,963.28",,3.56,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NAB 5 01/17/20- NATIONAL AUSTRALIA,XS1014094061,אחר,בלומברג,10298,Banks,AA-,S&P,14/01/14,2.67,דולר אוסטרלי,5.00,2.81,"1,964,000.00",106.81,"5,817.24",1.12,0.40,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BCRE-Brack Capital 6.5% 05/12/22- BRACK CAPITAL Real Estate ln,XS1150681135,אחר,בלומברג,11242,Real Estate,A2,מידרוג,01/12/14,3.09,דולר אמריקאי,6.50,6.09,"8,336,700.00",103.56,"31,209.55",0.00,2.14,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/05/22  ALATPF 1.5%,XS1403685636,אחר,בלומברג,4087,Real Estate,BBB,S&P,03/05/16,4.88,אירו,1.50,1.45,"849,000.00",101.62,"3,349.29",0.14,0.23,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALATPF 2.125 13/03/23- ATF NETHERLANDS BV,XS1532877757,אחר,בלומברג,4087,Real Estate,BBB,S&P,07/12/16,5.66,אירו,2.13,1.85,"1,442,000.00",101.65,"5,690.04",0.29,0.39,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MKTLN 2% 31.3.2020- MARKET TECH,XS1209164919,אחר,בלומברג,27045,Real Estate,0,לא מדורג,25/03/15,2.91,לירה שטרלינג,2.00,0.86,"1,257,000.00",104.34,"5,897.16","1,117.33",0.40,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
