,תאריך הדיווח,30/03/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,החברה המדווחת,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,שם מסלול/קרן/קופה,303יל השתלמות כללי,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מספר מסלול/קרן/קופה,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,קוד קופת הגמל,513611509-00000000001038-1162-000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.ב. ניירות ערך סחירים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4. מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,שם המנפיק/שם נייר ערך ,"מספר ני""ע",זירת מסחר,ספק מידע,מספר מנפיק,ענף מסחר,סוג מטבע,ערך נקוב,שער,שווי שוק,שעור מערך נקוב מונפק,שעור מנכסי אפיק ההשקעה,שעור מסך נכסי השקעה,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,אגורות,אלפי ₪,אחוזים,אחוזים,אחוזים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ב. יאיר- ב.יאיר חברה קבלנית לעבודות בניה 1988 בע""מ",1097229,TASE,אחר,1289,"נדל""ן ובינוי",שקל חדש,"26,073.00","4,044.00","1,054.39",0.42,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"בית הזהב- בית-הזהב בע""מ",235010,TASE,אחר,235,"נדל""ן ובינוי",שקל חדש,"34,176.00","1,484.00",507.17,0.20,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"גרינרג'י ס- גרינרג'י אנרגיות מתחדשות בע""מ",1104363,TASE,אחר,1344,"נדל""ן ובינוי",שקל חדש,"29,740.00",94.60,28.13,0.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"דורסל- דורסל (ב.א.ז.) בע""מ",1096676,TASE,אחר,1312,"נדל""ן ובינוי",שקל חדש,"5,462.00",997.60,54.49,0.02,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"וויי בוקס (שם קודם-מרתון)- ויי בוקס נדלן בע""מ( לשעבר מרתון )",486027,TASE,אחר,486,"נדל""ן ובינוי",שקל חדש,"423,956.00",87.10,369.27,0.27,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ישראל קנדה- ישראל קנדה לשער פאנגאיה נדלן,434019,TASE,אחר,434,"נדל""ן ובינוי",שקל חדש,"301,693.00",345.50,"1,042.35",0.15,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"לודזיה- לודזיה רוטקס השקעות בע""מ",753012,TASE,אחר,753,"נדל""ן ובינוי",שקל חדש,"9,630.00","3,735.00",359.68,0.22,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מהדרין- מהדרין בע""מ",686014,TASE,אחר,686,"נדל""ן ובינוי",שקל חדש,"1,021.00","17,350.00",177.14,0.03,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מירלנד- מירלנד דיוולופמנט קורפריישן פיי אל סי,1108638,TASE,אחר,1502,"נדל""ן ובינוי",שקל חדש,"148,572.00",355.00,527.43,0.20,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מישורים- מישורים חברה לפיתוח בע""מ",1105196,TASE,אחר,1467,"נדל""ן ובינוי",שקל חדש,"119,820.00",816.90,978.81,0.39,0.05,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מנרב- מנרב אחזקות בע""מ",155036,TASE,אחר,155,"נדל""ן ובינוי",שקל חדש,"3,559.00","52,200.00","1,857.80",0.38,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,מנרב פרויקטים- מנרב פרוייקטים,1140243,TASE,אחר,1678,"נדל""ן ובינוי",שקל חדש,"368,000.00",484.00,"1,781.12",0.44,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"נתנאל גרופ- נתנאל גרופ בע""מ",421016,TASE,אחר,421,"נדל""ן ובינוי",שקל חדש,"378,902.00",683.70,"2,590.55",1.72,0.13,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פוליגון- פוליגון נדל""ן בע""מ",745018,TASE,אחר,745,"נדל""ן ובינוי",שקל חדש,"16,202.00","1,618.00",262.15,0.31,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פרשקובסקי- פרשקובסקי השקעות ובניין בע""מ",1102128,TASE,אחר,1330,"נדל""ן ובינוי",שקל חדש,"21,484.00","2,523.00",542.04,0.12,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"צמח המרמן- צ.מ.ח המרמן בע""מ",1104058,TASE,אחר,1442,"נדל""ן ובינוי",שקל חדש,"283,854.00","1,339.00","3,800.81",1.57,0.19,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קרדן נדלן יזום- קרדן נדל""ן יזום ופיתוח בע""מ",1118447,TASE,אחר,1083,"נדל""ן ובינוי",שקל חדש,"138,580.00",192.60,266.91,0.08,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רבד- רבד בע""מ",526012,TASE,אחר,526,"נדל""ן ובינוי",שקל חדש,"458,753.00",724.90,"3,325.50",1.72,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ניסן- ניסן תעשיות רפואיות בע""מ",660019,TASE,אחר,660,"עץ, נייר ודפוס",שקל חדש,"112,659.00","3,313.00","3,732.39",1.20,0.19,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"שניב- שניב תעשיות נייר בע""מ",1080837,TASE,אחר,1025,"עץ, נייר ודפוס",שקל חדש,"291,100.00",473.40,"1,378.07",0.61,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מיקרונט- מיקרונט בע""מ",1099787,TASE,אחר,1370,ציוד תקשורת,שקל חדש,"31,138.00",149.40,46.52,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אמת- א.מ.ת. מיחשוב בע""מ",382010,TASE,אחר,382,שירותי מידע,שקל חדש,"233,177.00","1,403.00","3,271.47",0.45,0.17,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אי.אל.די- אי.אל.די. אדוונסד לוגיסטיקס דוולופמנטס בע""מ",1084003,TASE,אחר,1094,שירותי מידע,שקל חדש,"42,014.00",518.20,217.72,0.74,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"טלדור- טלדור מערכות מחשבים (1986) בע""מ",477018,TASE,אחר,477,שירותי מידע,שקל חדש,"147,768.00","2,837.00","4,192.18",1.32,0.21,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"מחשוב ישיר קבוצה- קבוצת מיחשוב ישיר בע""מ",507012,TASE,אחר,507,שירותי מידע,שקל חדש,"91,466.00","11,250.00","10,289.93",1.97,0.52,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"ארן- ארן מחקר ופיתוח (1982) בע""מ",1085265,TASE,אחר,1122,שירותים,שקל חדש,"79,076.00","2,226.00","1,760.23",1.62,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"רפק- רפק תקשורת ותשתיות בע""מ",769026,TASE,אחר,769,שירותים,שקל חדש,"382,057.00",834.20,"3,187.12",2.52,0.16,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"איביאי בית השקעות- אי.בי.אי. בית השקעות בע""מ",175018,TASE,אחר,175,שירותים פיננסיים,שקל חדש,"1,100.00","3,494.00",38.43,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אנליסט- אנליסט אי.אמ.אס.-שרותי ניהול השקעות בע""מ",1080613,TASE,אחר,1008,שירותים פיננסיים,שקל חדש,"7,976.00","2,371.00",189.11,0.06,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פועלים איביאי- פועלים אי.בי.אי.-ניהול וחיתום בע""מ",1084482,TASE,אחר,1106,שירותים פיננסיים,שקל חדש,"173,822.00","1,738.00","3,021.03",0.87,0.15,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"אלגומייזר בע""מ- אלגומייזר בע""מ לשעבר מעריב",744011,TASE,אחר,744,תוכנה ואינטרנט,שקל חדש,"51,329.00",483.40,248.12,0.27,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"וויטסמוק- וויטסמוק תוכנה בע""מ לשעבר אלדן טק",216010,TASE,אחר,216,תוכנה ואינטרנט,שקל חדש,"648,023.80",99.70,646.08,0.89,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סינאל- סינאל תעשיות בע""מ",1084953,TASE,אחר,1115,תוכנה ואינטרנט,שקל חדש,"50,970.00","3,594.00","1,831.86",0.90,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"פורמולה ויז'ן- פורמולה ויז'ן טכנולוג'יס (אפ.וי.טי) בע""מ",169011,TASE,אחר,169,תוכנה ואינטרנט,שקל חדש,"2,100.00",61.00,1.28,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"קו מנחה- קו מנחה שרותי מידע ותקשורת בע""מ",271015,TASE,אחר,271,תקשורת ומדיה,שקל חדש,"6,620.00","1,226.00",81.16,0.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ call 001 אופציות",,,,,,,0.00,,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,,,,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ בחו""ל",,,,,,,"4,379,062.00",,"176,459.60",,8.98,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות ישראליות בחו""ל",,,,,,,"2,653,271.00",,"146,874.69",,7.48,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CAESAR STONE SDOT- CAESAR STON SDOT,IL0011259137,NASDAQ,בלומברג,12277,Materials,דולר אמריקאי,"274,210.00","3,545.00","35,140.49",0.80,1.79,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"MATOMY MEDIA-WI- מטומי מדיה גרופ בע""מ",IL0011316978,LSE,בלומברג,2280,Media,לירה שטרלינג,"91,526.00",103.50,425.91,0.10,0.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PLURISTEM Therapeutics Inc SYS- PLURISTEM THERAPEUTICS,US72940P1066-70165154,NASDAQ,בלומברג,10337,Pharmaceuticals & Biotechnology,דולר אמריקאי,"727,570.00",121.00,"3,182.50",2.76,0.16,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Enzymotec ltd- אינזימוטק,IL0011296188,NASDAQ,בלומברג,11173,Pharmaceuticals & Biotechnology,דולר אמריקאי,"370,122.00",860.00,"11,506.72",1.71,0.59,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Mellanox Technologies- מלאנוקס טכנולוגיות בע""מ",IL0011017329,NASDAQ,בלומברג,2254,Semiconductors & Semiconductor Equipment,דולר אמריקאי,"48,521.00","5,095.00","8,936.80",0.10,0.45,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Nova measuring inst- נובה מכשירי מדידה בע""מ",IL0010845571,NASDAQ,בלומברג,2177,Semiconductors & Semiconductor Equipment,דולר אמריקאי,"8,190.00","1,862.00",551.28,0.03,0.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Camtek Ltd- קמטק בע""מ",IL0010952641,NASDAQ,בלומברג,2174,Semiconductors & Semiconductor Equipment,דולר אמריקאי,"145,646.00",372.00,"1,958.62",0.54,0.10,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Verint Systems Inc- VERINT SYSTEMS,US92343X1000,NASDAQ,בלומברג,10467,Software & Services,דולר אמריקאי,"25,566.00","4,405.00","4,071.15",0.04,0.21,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"JACADA LTD- ג'קדה בע""מ",IL0010834500,אחר,בלומברג,2157,Software & Services,דולר אמריקאי,"10,550.00",510.00,194.51,0.05,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Radware ltd- רדוור בע""מ",IL0010834765,NASDAQ,בלומברג,2159,Software & Services,דולר אמריקאי,"234,058.00","1,610.00","13,622.53",0.53,0.69,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kornit Digital ltd- Kornit Digital Ltd,IL0011216723,NASDAQ,בלומברג,12849,Technology Hardware & Equipment,דולר אמריקאי,"157,329.00","1,905.00","10,834.58",0.48,0.55,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Orbotec- אורבוטק בע""מ",IL0010823388,NASDAQ,בלומברג,10497,Technology Hardware & Equipment,דולר אמריקאי,"134,614.00","3,224.00","15,688.94",0.28,0.80,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Ituran Location And Control- איתוראן איתור ושליטה בע""מ",IL0010818685,NASDAQ,בלומברג,1065,Technology Hardware & Equipment,דולר אמריקאי,"24,121.00","2,980.00","2,598.48",0.10,0.13,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Radcom  ltdt- רדקום בע""מ",IL0010826688,NASDAQ,בלומברג,2104,Technology Hardware & Equipment,דולר אמריקאי,"237,997.00","2,150.00","18,497.72",3.72,0.94,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"RADCOM LTD REST- רדקום בע""מ",IL0010826688,NASDAQ,בלומברג,2104,Technology Hardware & Equipment,דולר אמריקאי,"90,153.00","2,150.00","7,006.92",1.41,0.36,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Silicom limited- סיליקום בע""מ",IL0010826928,NASDAQ,בלומברג,2107,Telecommunication Services,דולר אמריקאי,"73,098.00","4,790.00","12,657.54",1.00,0.64,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"סה""כ חברות זרות בחו""ל",,,,,,,"1,725,791.00",,"29,584.91",,1.51,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AFI development- AFI Development PLC,US00106J2006,אחר,בלומברג,10603,Real Estate,דולר אמריקאי,"77,024.00",19.40,54.02,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AFI Development Plc B- AFI Development PLC,CY0101380612,LSE,בלומברג,10603,Real Estate,דולר אמריקאי,"83,704.00",20.13,60.91,0.02,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brack Capital real state- BRACK CAPITAL Real Estate ln,NL0010763611,LSE,בלומברג,11242,Real Estate,אירו,"1,175,971.00",109.75,"5,010.22",0.77,0.26,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SEDG US_SOLAREDGE TECHNOLOGI- SOLAREDGE TECHNOLOGIES INC,US83417M1045,NASDAQ,בלומברג,27183,Semiconductors & Semiconductor Equipment,דולר אמריקאי,"371,426.00","1,550.00","20,811.93",0.90,1.06,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ormat Technologies- אורמת טכנולגיות אינק דואלי,US6866881021,NYSE,בלומברג,2250,Utilities,דולר אמריקאי,"17,666.00","5,712.00","3,647.83",0.04,0.19,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,בעל ענין/צד קשור *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
